"filename", "language", "wxml", "JSON", "JavaScript", "CSS", "XML", "TypeScript", "comment", "blank", "total"
"d:\User_program\bs\xyyz-new\miniprogram\pages\webview\index.wxss", "CSS", 0, 0, 0, 8, 0, 0, 1, 2, 11
"d:\User_program\bs\xyyz-new\miniprogram\pages\workshop\edit-info.js", "JavaScript", 0, 0, 193, 0, 0, 0, 0, 28, 221
"d:\User_program\bs\xyyz-new\miniprogram\pages\workshop\edit-info.json", "JSON", 0, 9, 0, 0, 0, 0, 0, 1, 10
"d:\User_program\bs\xyyz-new\miniprogram\pages\workshop\edit-info.wxml", "wxml", 137, 0, 0, 0, 0, 0, 0, 12, 149
"d:\User_program\bs\xyyz-new\miniprogram\pages\workshop\edit-info.wxss", "CSS", 0, 0, 0, 232, 0, 0, 0, 37, 269
"d:\User_program\bs\xyyz-new\miniprogram\pages\workshop\index.js", "JavaScript", 0, 0, 971, 0, 0, 0, 0, 143, 1114
"d:\User_program\bs\xyyz-new\miniprogram\pages\workshop\index.json", "JSON", 0, 11, 0, 0, 0, 0, 0, 1, 12
"d:\User_program\bs\xyyz-new\miniprogram\pages\workshop\index.wxml", "wxml", 283, 0, 0, 0, 0, 0, 0, 27, 310
"d:\User_program\bs\xyyz-new\miniprogram\pages\workshop\index.wxss", "CSS", 0, 0, 0, 620, 0, 0, 0, 101, 721
"d:\User_program\bs\xyyz-new\miniprogram\sitemap.json", "JSON", 0, 7, 0, 0, 0, 0, 0, 0, 7
"Total", "-", 10840, 571, 21184, 19621, 11, 416, 1619, 6338, 60600
